0	IRIS_313-60392-1	0
0	IRIS_313-47216-1	0
0	IRIS_313-77876-1	0
0	IRIS_313-50384-1	9
0	IRIS_313-23710-1	0
0	IRIS_313-62156-1	0
0	IRIS_313-56735-1	9
0	IRIS_313-69857-1	0
0	IRIS_313-32627-C1	0
0	IRIS_313-11356-C1	0
0	IRIS_313-26971-C1	0
0	IRIS_313-30411-C1	0
0	IRIS_313-22710-C1	0
0	IRIS_313-39317-C1	1
0	IRIS_313-77982-C1	0
0	IRIS_313-78072-C1	0
0	IRIS_313-48698-C1	9
0	IRIS_313-13373-C1	0
0	IRIS_313-43390-C1	9
0	IRIS_313-50517-1	0
0	IRIS_313-50633-1	0
0	IRIS_313-50674-1	9
0	IRIS_313-50707-1	0
0	IRIS_313-50764-1	0
0	IRIS_313-50873-1	0
0	IRIS_313-50880-1	0
0	IRIS_313-51102-1	0
0	IRIS_313-51116-1	0
0	IRIS_313-51145-1	0
0	IRIS_313-51247-1	1
0	IRIS_313-51749-2	0
0	IRIS_313-51756-1	0
0	IRIS_313-51854-1	0
0	IRIS_313-52009-1	0
0	IRIS_313-52046-1	0
0	IRIS_313-52067-1	0
0	IRIS_313-52168-1	9
0	IRIS_313-52324-1	1
0	IRIS_313-52343-1	0
0	IRIS_313-52402-1	0
0	IRIS_313-52410-1	0
0	IRIS_313-52415-1	0
0	IRIS_313-52456-1	0
0	IRIS_313-52664-1	1
0	IRIS_313-52760-1	0
0	IRIS_313-52805-1	0
0	IRIS_313-52833-1	0
0	IRIS_313-52855-1	0
0	IRIS_313-52887-1	1
0	IRIS_313-52893-1	0
0	IRIS_313-52927-1	0
0	IRIS_313-53109-1	0
0	IRIS_313-53131-1	9
0	IRIS_313-53146-1	9
0	IRIS_313-53271-1	0
0	IRIS_313-53278-1	0
0	IRIS_313-53300-1	0
0	IRIS_313-53339-1	0
0	IRIS_313-53418-1	0
0	IRIS_313-53479-1	0
0	IRIS_313-53483-1	9
0	IRIS_313-53484-1	0
0	IRIS_313-53529-3	9
0	IRIS_313-53670-1	0
0	IRIS_313-53799-1	0
0	IRIS_313-53889-1	0
0	IRIS_313-53930-1	7
0	IRIS_313-53942-1	0
0	IRIS_313-53973-1	0
0	IRIS_313-54140-1	0
0	IRIS_313-54158-1	9
0	IRIS_313-54252-2	9
0	IRIS_313-54266-1	9
0	IRIS_313-54295-1	9
0	IRIS_313-54356-1	0
0	IRIS_313-55017-1	0
0	IRIS_313-55043-1	0
0	IRIS_313-55221-1	0
0	IRIS_313-55263-1	0
0	IRIS_313-50503-1	0
0	IRIS_313-55265-1	0
